Hora/Tiempo,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Axis 7
2/10/2023 13:36,"100 (pg41, 36)","96.4 (pg71, 27)","68.3 (pg90, 8)","39.6 (pg41, 45)","44.9 (pg71, 37)","57.6 (pg41, 21)","100 (pg71, 10)"
2/10/2023 14:16,"100 (pg41, 36)","96.6 (pg71, 27)","69.1 (pg90, 8)","39.4 (pg41, 45)","44.9 (pg71, 37)","57.9 (pg41, 21)","100 (pg71, 10)"
2/10/2023 14:56,"100 (pg41, 39)","96.4 (pg71, 27)","67.8 (pg90, 8)","40.1 (pg41, 45)","44.9 (pg71, 37)","57.8 (pg41, 21)","100 (pg71, 10)"
2/10/2023 15:37,"100 (pg41, 40)","96.1 (pg71, 27)","68.6 (pg90, 8)","40 (pg41, 45)","44.9 (pg71, 37)","57.8 (pg41, 21)","100 (pg71, 33)"
2/10/2023 16:16,"100 (pg90, 26)","96 (pg71, 27)","91.2 (pg51, 11)","45.6 (pg51, 16)","45.1 (pg71, 37)","57.3 (pg71, 21)","100 (pg71, 10)"
2/10/2023 16:56,"100 (pg41, 39)","96.2 (pg71, 27)","69.1 (pg90, 8)","40.1 (pg41, 45)","45 (pg71, 37)","58.6 (pg41, 21)","100 (pg41, 9)"
2/10/2023 17:36,"100 (pg41, 39)","96.3 (pg71, 27)","68.9 (pg90, 8)","40.3 (pg41, 45)","44.9 (pg71, 37)","58 (pg41, 21)","100 (pg71, 10)"
2/10/2023 18:16,"100 (pg90, 26)","96 (pg71, 27)","68.7 (pg90, 8)","33 (pg71, 30)","44.9 (pg71, 37)","58.6 (pg71, 21)","100 (pg31, 14)"
2/10/2023 18:56,"100 (pg90, 26)","94.7 (pg71, 27)","69.2 (pg90, 8)","38.7 (pg41, 45)","44.9 (pg71, 37)","58.8 (pg41, 21)","100 (pg71, 10)"
2/10/2023 19:36,"100 (pg41, 39)","95.1 (pg71, 27)","60.9 (pg71, 2)","39.7 (pg41, 45)","44.9 (pg71, 37)","60.3 (pg41, 21)","100 (pg71, 10)"
2/10/2023 20:20,"100 (pg41, 39)","96.2 (pg71, 27)","68.4 (pg90, 8)","40.5 (pg41, 45)","45 (pg71, 37)","59 (pg41, 21)","100 (pg71, 10)"
2/10/2023 20:56,"100 (pg41, 36)","96.5 (pg71, 27)","69.8 (pg90, 8)","40 (pg41, 45)","45.3 (pg71, 37)","59.3 (pg41, 21)","100 (pg41, 9)"
2/10/2023 21:36,"100 (pg41, 39)","94.7 (pg71, 27)","68.8 (pg90, 8)","40.4 (pg41, 45)","44.9 (pg71, 37)","58.9 (pg41, 21)","100 (pg41, 9)"
2/10/2023 22:16,"100 (pg90, 26)","94.7 (pg71, 27)","69.9 (pg90, 8)","33 (pg71, 30)","44.9 (pg71, 37)","57 (pg71, 21)","100 (pg71, 10)"
2/10/2023 22:56,0,0,0,0,0,0,0
2/10/2023 23:36,"72.5 (pg90, 26)","58 (pg90, 26)","66.7 (pg90, 8)","23.2 (pg90, 14)","42.5 (pg90, 7)","36.8 (pg90, 6)","100 (pg90, 3)"
2/11/2023 0:15,"100 (pg41, 39)","93.8 (pg71, 27)","89.2 (pg51, 12)","46.7 (pg51, 17)","45.3 (pg71, 37)","58.9 (pg41, 21)","100 (pg90, 9)"
2/11/2023 0:55,"100 (pg41, 40)","94.5 (pg71, 27)","90.3 (pg51, 12)","46.5 (pg51, 17)","45.5 (pg71, 37)","58.4 (pg41, 21)","100 (pg90, 9)"
2/11/2023 1:36,"100 (pg41, 39)","94.6 (pg71, 27)","90.4 (pg51, 12)","46.6 (pg51, 17)","45.5 (pg71, 37)","58.3 (pg41, 21)","100 (pg90, 9)"
2/11/2023 2:16,"100 (pg41, 39)","95.1 (pg71, 27)","90.6 (pg51, 12)","46.4 (pg51, 17)","45.7 (pg71, 37)","58.2 (pg41, 21)","100 (pg71, 10)"
2/11/2023 2:55,"100 (pg41, 39)","94.2 (pg71, 27)","90.2 (pg51, 12)","46.3 (pg51, 17)","45.6 (pg71, 37)","59.6 (pg41, 21)","100 (pg71, 10)"
2/11/2023 3:36,"100 (pg41, 36)","95.9 (pg71, 27)","90.1 (pg51, 12)","47 (pg51, 17)","45.6 (pg71, 37)","60.3 (pg71, 21)","100 (pg71, 10)"
2/11/2023 4:16,"100 (pg41, 36)","96 (pg71, 27)","88.8 (pg51, 12)","46.6 (pg51, 17)","45.4 (pg71, 37)","58.7 (pg41, 21)","100 (pg51, 9)"
2/11/2023 4:55,"100 (pg41, 36)","96.7 (pg71, 27)","88.7 (pg51, 12)","46.7 (pg51, 17)","45.5 (pg71, 37)","58.1 (pg41, 21)","100 (pg71, 16)"
2/11/2023 5:36,"100 (pg41, 36)","95.4 (pg71, 27)","89 (pg51, 12)","46.4 (pg51, 17)","45.6 (pg71, 37)","59 (pg41, 21)","100 (pg90, 9)"
2/11/2023 6:15,"100 (pg90, 26)","94.3 (pg71, 27)","89.8 (pg51, 12)","46.3 (pg51, 17)","45.4 (pg71, 37)","58.9 (pg41, 21)","100 (pg90, 9)"
2/11/2023 6:56,"100 (pg41, 39)","94.4 (pg71, 27)","90.3 (pg51, 12)","46.4 (pg51, 17)","45.5 (pg71, 37)","57.9 (pg41, 21)","100 (pg90, 9)"
2/11/2023 7:36,"100 (pg90, 26)","94.7 (pg71, 27)","90.3 (pg51, 12)","46.3 (pg51, 17)","45.4 (pg71, 37)","58.2 (pg41, 21)","100 (pg51, 9)"
2/11/2023 8:15,"100 (pg41, 40)","94.4 (pg71, 27)","90.8 (pg51, 12)","46.4 (pg51, 17)","45.5 (pg71, 37)","57.5 (pg41, 21)","100 (pg71, 10)"
2/11/2023 8:56,"100 (pg41, 39)","94.7 (pg71, 27)","90.5 (pg51, 12)","46.4 (pg51, 17)","45.3 (pg71, 37)","57.4 (pg41, 21)","100 (pg71, 27)"
2/11/2023 9:35,"100 (pg41, 39)","94.7 (pg71, 27)","89.9 (pg51, 12)","46.3 (pg51, 17)","45.5 (pg71, 37)","57.5 (pg41, 21)","100 (pg71, 10)"
2/11/2023 10:16,"100 (pg41, 39)","95.5 (pg71, 27)","89.8 (pg51, 12)","46.5 (pg51, 17)","45.4 (pg71, 37)","58 (pg71, 21)","100 (pg71, 10)"
2/11/2023 10:56,"100 (pg41, 36)","96.4 (pg71, 27)","91.1 (pg51, 12)","46.4 (pg51, 17)","45.5 (pg71, 37)","57.8 (pg71, 21)","100 (pg51, 9)"
2/11/2023 11:35,"100 (pg41, 36)","96.8 (pg71, 27)","89.3 (pg51, 12)","46.5 (pg51, 17)","45.4 (pg71, 37)","57.7 (pg41, 21)","100 (pg71, 10)"
2/11/2023 12:16,"100 (pg90, 26)","94.8 (pg71, 27)","90.4 (pg51, 12)","46.3 (pg51, 17)","45.4 (pg71, 37)","59.3 (pg71, 21)","100 (pg51, 9)"
2/11/2023 12:55,"100 (pg41, 36)","94 (pg71, 27)","91.1 (pg51, 12)","46.3 (pg51, 17)","45.4 (pg71, 37)","58.3 (pg71, 21)","100 (pg51, 14)"
2/11/2023 13:36,"100 (pg41, 36)","93.4 (pg71, 27)","89.9 (pg51, 12)","46.6 (pg51, 17)","45.5 (pg71, 37)","57.2 (pg41, 21)","100 (pg71, 10)"
2/11/2023 14:16,"100 (pg90, 26)","93.6 (pg71, 27)","89.9 (pg51, 12)","46.3 (pg51, 17)","45.4 (pg71, 37)","57.2 (pg41, 21)","100 (pg51, 24)"
2/11/2023 14:56,"100 (pg90, 26)","95.4 (pg71, 27)","89.3 (pg51, 12)","46.6 (pg51, 17)","45.3 (pg71, 37)","57 (pg41, 21)","100 (pg71, 10)"
2/11/2023 15:36,"100 (pg90, 26)","94.6 (pg71, 27)","90 (pg51, 12)","45.9 (pg51, 17)","45.4 (pg71, 37)","56.9 (pg41, 21)","100 (pg71, 33)"
2/11/2023 16:15,"100 (pg41, 39)","94.2 (pg71, 27)","88.6 (pg51, 12)","45.9 (pg51, 17)","45.1 (pg71, 37)","56.9 (pg41, 21)","100 (pg90, 9)"
2/11/2023 16:56,"100 (pg41, 36)","94.4 (pg71, 27)","90.4 (pg51, 12)","46 (pg51, 17)","45.1 (pg71, 37)","56.9 (pg41, 21)","100 (pg90, 9)"
2/11/2023 17:35,"100 (pg41, 39)","94.5 (pg71, 27)","90.3 (pg51, 12)","45.9 (pg51, 17)","45.5 (pg71, 37)","57 (pg41, 21)","100 (pg90, 9)"
2/11/2023 18:16,"100 (pg41, 39)","95.1 (pg71, 27)","89.1 (pg51, 12)","46 (pg51, 17)","45.2 (pg71, 37)","58.1 (pg41, 21)","100 (pg71, 10)"
2/11/2023 18:56,"100 (pg41, 39)","93.9 (pg71, 27)","89.9 (pg51, 12)","46.2 (pg51, 17)","45.3 (pg71, 37)","58.3 (pg41, 21)","100 (pg51, 9)"
2/11/2023 19:36,"100 (pg41, 39)","93.9 (pg71, 27)","89.1 (pg51, 12)","46.5 (pg51, 17)","45.4 (pg71, 37)","60.8 (pg41, 21)","100 (pg71, 10)"
2/11/2023 20:22,"90.4 (pg71, 19)","93.6 (pg71, 27)","89.2 (pg51, 12)","46.5 (pg51, 17)","45.5 (pg71, 37)","61.3 (pg71, 21)","100 (pg51, 9)"
2/11/2023 20:56,"100 (pg90, 26)","91.8 (pg71, 27)","88 (pg51, 12)","46.5 (pg51, 17)","45.8 (pg71, 37)","63.9 (pg71, 21)","100 (pg90, 3)"
2/11/2023 21:35,"88.1 (pg71, 19)","92.2 (pg71, 27)","87.3 (pg51, 12)","46.4 (pg51, 17)","45.5 (pg71, 37)","63.3 (pg71, 21)","100 (pg71, 10)"
2/11/2023 22:15,"100 (pg41, 39)","93.4 (pg71, 27)","89.3 (pg51, 12)","46.8 (pg51, 17)","46 (pg71, 37)","65.1 (pg41, 4)","100 (pg90, 9)"
2/11/2023 22:56,"100 (pg41, 39)","93 (pg71, 27)","88.3 (pg51, 12)","46.6 (pg51, 17)","45.8 (pg71, 37)","59.5 (pg41, 21)","100 (pg90, 9)"
2/11/2023 23:36,"100 (pg41, 39)","93.7 (pg71, 27)","88.8 (pg51, 12)","46.6 (pg51, 17)","45.7 (pg71, 37)","59 (pg41, 21)","100 (pg90, 9)"
2/12/2023 0:16,"100 (pg90, 26)","93.1 (pg71, 27)","88.6 (pg51, 12)","46.6 (pg51, 17)","45.6 (pg71, 37)","59.2 (pg41, 21)","100 (pg71, 10)"
2/12/2023 0:56,"100 (pg41, 40)","93.4 (pg71, 27)","88 (pg51, 12)","46.1 (pg51, 17)","45.7 (pg71, 37)","59.4 (pg41, 21)","100 (pg71, 10)"
2/12/2023 1:36,"100 (pg41, 39)","94.9 (pg71, 27)","87.9 (pg51, 12)","46.2 (pg51, 17)","45.6 (pg71, 37)","58.4 (pg41, 21)","100 (pg90, 9)"
2/12/2023 2:16,"100 (pg41, 39)","95.4 (pg71, 27)","88.2 (pg51, 12)","46.2 (pg51, 17)","45.2 (pg71, 37)","58 (pg41, 21)","100 (pg90, 9)"
2/12/2023 2:55,"100 (pg41, 39)","94.9 (pg71, 27)","88.5 (pg51, 12)","46.6 (pg51, 17)","45.3 (pg71, 37)","57.7 (pg41, 21)","100 (pg90, 9)"
2/12/2023 3:36,"100 (pg41, 39)","94.2 (pg71, 27)","89 (pg51, 12)","46.5 (pg51, 17)","45.3 (pg71, 37)","61.3 (pg41, 21)","100 (pg41, 9)"
2/12/2023 4:15,"100 (pg41, 40)","93.7 (pg71, 27)","88.3 (pg51, 12)","46.6 (pg51, 17)","45.4 (pg71, 37)","58.4 (pg41, 21)","100 (pg71, 10)"
2/12/2023 4:56,"100 (pg41, 36)","94.3 (pg71, 27)","88.6 (pg51, 12)","46.4 (pg51, 17)","45.4 (pg71, 37)","57.8 (pg41, 21)","100 (pg71, 10)"
2/12/2023 5:35,"100 (pg41, 36)","96.6 (pg71, 27)","88.2 (pg51, 12)","46.3 (pg51, 17)","45.6 (pg71, 37)","59.2 (pg41, 21)","100 (pg71, 10)"
2/12/2023 6:15,"100 (pg41, 36)","96.4 (pg71, 27)","88.3 (pg51, 12)","46.2 (pg51, 17)","45.5 (pg71, 37)","58.2 (pg41, 21)","100 (pg41, 9)"
2/12/2023 6:55,"100 (pg41, 36)","96.2 (pg71, 27)","88.5 (pg51, 12)","46.1 (pg51, 17)","45.2 (pg71, 37)","57.8 (pg41, 21)","100 (pg71, 10)"
2/12/2023 7:35,0,0,0,0,0,0,0
2/12/2023 8:15,"1.2 (pg41, 48)","6.3 (pg41, 48)","18.9 (pg41, 48)","1.1 (pg41, 48)","2 (pg41, 48)","1.3 (pg41, 48)","0.7 (pg41, 48)"
2/12/2023 8:55,"61.3 (pg61, 19)","58.8 (pg61, 41)","60.8 (pg61, 12)","28.8 (pg61, 19)","64.7 (pg61, 45)","61.5 (pg61, 42)","100 (pg61, 9)"
2/12/2023 9:35,"1.3 (pg61, 46)","6.3 (pg61, 46)","19.8 (pg61, 46)","2.2 (pg61, 46)","1.4 (pg61, 46)","1.7 (pg61, 46)","0.8 (pg61, 46)"
2/12/2023 10:15,"0.9 (pg61, 46)","5.8 (pg61, 46)","19.1 (pg61, 46)","1.3 (pg61, 46)","0.1 (pg61, 46)","1.1 (pg61, 46)","0.7 (pg61, 46)"
2/12/2023 10:55,"1.2 (pg61, 46)","6.1 (pg61, 46)","19.4 (pg61, 46)","1.8 (pg61, 46)","2.1 (pg61, 46)","0.4 (pg61, 46)","0.7 (pg61, 46)"
2/12/2023 11:35,"1.3 (pg61, 46)","6.4 (pg61, 46)","19.3 (pg61, 46)","0.3 (pg61, 46)","1.4 (pg61, 46)","0.4 (pg61, 46)","0.7 (pg61, 46)"
2/12/2023 12:15,"1.2 (pg61, 46)","6.1 (pg61, 46)","19.2 (pg61, 46)","0.5 (pg61, 46)","1.9 (pg61, 46)","0.4 (pg61, 46)","0.7 (pg61, 46)"
2/12/2023 12:55,0,0,0,0,0,0,0
2/12/2023 13:35,"1.4 (pg61, 46)","6.5 (pg61, 46)","19.2 (pg61, 46)","0.6 (pg61, 46)","2.1 (pg61, 46)","0.4 (pg61, 46)","0.7 (pg61, 46)"
2/12/2023 14:15,"1.2 (pg61, 46)","6.2 (pg61, 46)","19.1 (pg61, 46)","0.4 (pg61, 46)","1.4 (pg61, 46)","0.4 (pg61, 46)","0.7 (pg61, 46)"
2/12/2023 14:55,"0.7 (pg61, 46)","5.7 (pg61, 46)","18.5 (pg61, 46)","0.4 (pg61, 46)","0.2 (pg61, 46)","0.3 (pg61, 46)","0.7 (pg61, 46)"
2/12/2023 15:35,0,0,0,0,0,0,0
2/12/2023 16:15,"1.5 (pg61, 46)","6.1 (pg61, 46)","19.1 (pg61, 46)","0.6 (pg61, 46)","2.2 (pg61, 46)","0.4 (pg61, 46)","0.7 (pg61, 46)"
2/12/2023 16:55,"62 (pg61, 19)","61 (pg61, 41)","61.1 (pg61, 4)","30.2 (pg61, 19)","64.8 (pg61, 45)","64.9 (pg61, 42)","100 (pg61, 9)"
2/12/2023 17:35,"62.2 (pg61, 19)","60.9 (pg61, 41)","61 (pg61, 4)","29.7 (pg61, 19)","64.8 (pg61, 45)","64.3 (pg61, 42)","100 (pg61, 9)"
2/12/2023 18:16,"0.4 (pg61, 46)","5.4 (pg61, 46)","16.9 (pg61, 46)","1.1 (pg61, 46)","0.3 (pg61, 46)","0.6 (pg61, 46)","0.7 (pg61, 46)"
2/12/2023 18:56,0,0,0,0,0,0,0
2/12/2023 19:35,0,0,0,0,0,0,0
2/12/2023 20:17,0,0,0,0,0,0,0
2/12/2023 20:56,0,0,0,0,0,0,0
2/12/2023 21:35,0,0,0,0,0,0,0
2/12/2023 22:15,0,0,0,0,0,0,0
2/12/2023 22:55,0,0,0,0,0,0,0
2/12/2023 23:36,0,0,0,0,0,0,0
3/1/2024 0:15,0,0,0,0,0,0,0
3/1/2024 0:55,0,0,0,0,0,0,0
3/1/2024 1:35,0,0,0,0,0,0,0
3/1/2024 2:15,0,0,0,0,0,0,0
3/1/2024 2:55,0,0,0,0,0,0,0
3/1/2024 3:35,0,0,0,0,0,0,0
3/1/2024 4:15,0,0,0,0,0,0,0
3/1/2024 4:55,0,0,0,0,0,0,0
3/1/2024 5:35,0,0,0,0,0,0,0
3/1/2024 6:15,0,0,0,0,0,0,0
3/1/2024 6:55,0,0,0,0,0,0,0
3/1/2024 7:35,0,0,0,0,0,0,0
3/1/2024 8:15,0,0,0,0,0,0,0
3/1/2024 8:55,"13.7 (pg71, 29)","36.7 (pg71, 20)","26.1 (pg71, 4)","17.5 (pg71, 25)","12 (pg71, 28)","17.5 (pg71, 35)","11.8 (pg71, 10)"
3/1/2024 9:35,"28 (pg71, 38)","43.3 (pg71, 27)","38.6 (pg71, 2)","21.6 (pg71, 30)","19.2 (pg71, 37)","41.1 (pg71, 21)","100 (pg71, 10)"
3/1/2024 10:15,"0.4 (pg71, 41)","6.1 (pg71, 41)","20.1 (pg71, 41)","0.4 (pg71, 41)","0.7 (pg71, 41)","0.3 (pg71, 41)","0.7 (pg71, 41)"
3/1/2024 10:55,0,0,0,0,0,0,0
3/1/2024 11:35,"0.4 (pg71, 41)","6 (pg71, 41)","19.4 (pg71, 41)","0.6 (pg71, 41)","0.5 (pg71, 41)","0.4 (pg71, 41)","0.3 (pg71, 41)"
3/1/2024 12:15,"0.4 (pg71, 41)","6.1 (pg71, 41)","19.4 (pg71, 41)","0.8 (pg71, 41)","0.5 (pg71, 41)","0.4 (pg71, 41)","0.7 (pg71, 41)"
3/1/2024 12:55,0,0,0,0,0,0,0
3/1/2024 13:35,"0.3 (pg71, 41)","5.9 (pg71, 41)","19.4 (pg71, 41)","0.7 (pg71, 41)","0.5 (pg71, 41)","0.3 (pg71, 41)","0.4 (pg71, 41)"
3/1/2024 14:15,"0.4 (pg71, 41)","6 (pg71, 41)","19.2 (pg71, 41)","0.7 (pg71, 41)","0.5 (pg71, 41)","0.2 (pg71, 41)","0.5 (pg71, 41)"
3/1/2024 14:56,0,0,0,0,0,0,0
3/1/2024 15:36,"0.4 (pg71, 41)","6.3 (pg71, 41)","20.1 (pg71, 41)","0.5 (pg71, 41)","0.5 (pg71, 41)","0.3 (pg71, 41)","0.7 (pg71, 41)"
3/1/2024 16:15,"28.6 (pg71, 38)","43.6 (pg71, 27)","38.6 (pg71, 2)","20.9 (pg71, 24)","19 (pg71, 37)","40.2 (pg71, 21)","100 (pg71, 10)"
3/1/2024 16:56,"0.4 (pg71, 41)","5.9 (pg71, 41)","19.1 (pg71, 41)","0.7 (pg71, 41)","0.5 (pg71, 41)","0.3 (pg71, 41)","0.7 (pg71, 41)"
3/1/2024 17:35,"0.3 (pg71, 41)","5 (pg71, 41)","17.4 (pg71, 41)","0.6 (pg71, 41)","0.4 (pg71, 41)","0.3 (pg71, 41)","0.7 (pg71, 41)"
3/1/2024 18:15,0,0,0,0,0,0,0
3/1/2024 18:55,0,0,0,0,0,0,0
3/1/2024 19:35,0,0,0,0,0,0,0
3/1/2024 20:19,0,0,0,0,0,0,0
3/1/2024 20:55,0,0,0,0,0,0,0
3/1/2024 21:35,0,0,0,0,0,0,0
3/1/2024 22:15,0,0,0,0,0,0,0
3/1/2024 22:55,0,0,0,0,0,0,0
3/1/2024 23:35,0,0,0,0,0,0,0
3/9/2023 0:15,0,0,0,0,0,0,0
3/9/2023 0:55,0,0,0,0,0,0,0
3/9/2023 1:35,0,0,0,0,0,0,0
3/9/2023 2:15,0,0,0,0,0,0,0
3/9/2023 2:55,0,0,0,0,0,0,0
3/9/2023 3:35,0,0,0,0,0,0,0
3/9/2023 4:15,0,0,0,0,0,0,0
3/9/2023 4:55,0,0,0,0,0,0,0
3/9/2023 5:48,0,0,0,0,0,0,0
3/9/2023 6:24,0,0,0,0,0,0,0
3/9/2023 6:55,0,0,0,0,0,0,0
3/9/2023 7:35,0,0,0,0,0,0,0
3/9/2023 8:15,0,0,0,0,0,0,0
3/9/2023 8:55,0,0,0,0,0,0,0
3/9/2023 9:35,0,0,0,0,0,0,0
3/9/2023 10:16,"0.5 (pg61, 44)","6.3 (pg61, 44)","18.8 (pg61, 44)","0.6 (pg61, 44)","0.6 (pg61, 44)","0.4 (pg61, 44)","0.9 (pg61, 44)"
3/9/2023 10:56,"61.6 (pg61, 18)","59.9 (pg61, 40)","61.8 (pg61, 11)","28.2 (pg61, 18)","65.1 (pg61, 43)","61.3 (pg61, 41)","100 (pg61, 8)"
3/9/2023 11:35,"0.4 (pg61, 44)","6.2 (pg61, 44)","18.9 (pg61, 44)","0.8 (pg61, 44)","0.6 (pg61, 44)","0.5 (pg61, 44)","0.9 (pg61, 44)"
3/9/2023 12:16,"0.5 (pg61, 44)","6.2 (pg61, 44)","19 (pg61, 44)","0.8 (pg61, 44)","0.5 (pg61, 44)","0.5 (pg61, 44)","0.9 (pg61, 44)"
3/9/2023 12:55,"75.7 (pg51, 11)","68.2 (pg51, 16)","89.8 (pg51, 11)","48 (pg51, 16)","36.2 (pg51, 16)","68.2 (pg51, 12)","100 (pg51, 8)"
3/9/2023 13:35,"0.4 (pg51, 32)","5.8 (pg51, 32)","16.2 (pg51, 32)","0.6 (pg51, 32)","1.1 (pg51, 32)","1.3 (pg51, 32)","0.6 (pg51, 32)"
3/9/2023 14:15,"1.6 (pg51, 32)","6 (pg51, 32)","19.4 (pg51, 32)","3.1 (pg51, 32)","1.1 (pg51, 32)","1.7 (pg51, 32)","1 (pg51, 32)"
3/9/2023 14:55,"99.7 (pg90, 27)","61.1 (pg61, 40)","70.5 (pg90, 8)","29 (pg61, 18)","65.4 (pg61, 43)","63.9 (pg61, 41)","100 (pg61, 8)"
3/9/2023 15:35,"61.8 (pg61, 18)","60.8 (pg61, 40)","63.1 (pg61, 11)","29.2 (pg61, 18)","65.3 (pg61, 43)","63.6 (pg61, 41)","100 (pg61, 8)"
3/9/2023 16:15,"76.1 (pg51, 11)","69.1 (pg51, 16)","91 (pg51, 11)","47.9 (pg51, 16)","64.8 (pg61, 43)","66.5 (pg51, 12)","100 (pg61, 8)"
3/9/2023 16:55,"100 (pg41, 40)","93 (pg71, 27)","70.8 (pg90, 8)","38.6 (pg41, 8)","45.9 (pg71, 37)","68.8 (pg71, 21)","100 (pg71, 10)"
3/9/2023 17:35,"88.3 (pg71, 19)","92.3 (pg71, 27)","61.7 (pg71, 3)","30.2 (pg71, 30)","45.5 (pg71, 37)","62 (pg71, 21)","100 (pg71, 10)"
3/9/2023 18:15,"1.4 (pg31, 32)","6.8 (pg31, 32)","18.3 (pg31, 32)","1.7 (pg31, 32)","2.1 (pg31, 32)","0.5 (pg31, 32)","0.9 (pg31, 32)"
3/9/2023 18:55,0,0,0,0,0,0,0
3/9/2023 19:35,0,0,0,0,0,0,0
3/9/2023 20:16,0,0,0,0,0,0,0
3/9/2023 20:55,0,0,0,0,0,0,0
3/9/2023 21:35,0,0,0,0,0,0,0
3/9/2023 22:15,0,0,0,0,0,0,0
3/9/2023 22:55,0,0,0,0,0,0,0
3/9/2023 23:36,0,0,0,0,0,0,0
3/10/2023 0:16,"100 (pg90, 26)","94.5 (pg71, 27)","67.7 (pg90, 8)","30.9 (pg71, 30)","45.3 (pg71, 37)","63.3 (pg71, 21)","100 (pg31, 7)"
3/10/2023 0:56,"100 (pg41, 40)","94.1 (pg71, 27)","69 (pg90, 8)","40.2 (pg41, 45)","45 (pg71, 37)","59.3 (pg41, 21)","100 (pg71, 10)"
3/10/2023 1:36,"100 (pg41, 40)","94.9 (pg71, 27)","69.2 (pg90, 8)","40.2 (pg41, 45)","45.2 (pg71, 37)","57.5 (pg41, 21)","100 (pg31, 7)"
3/10/2023 2:17,"100 (pg90, 26)","95.4 (pg71, 27)","68.5 (pg90, 8)","33 (pg71, 30)","45.4 (pg71, 37)","57.6 (pg71, 21)","100 (pg71, 10)"
3/10/2023 2:56,"100 (pg90, 26)","95.1 (pg71, 27)","69.6 (pg90, 8)","33 (pg71, 30)","45.1 (pg71, 37)","57.8 (pg71, 21)","100 (pg71, 10)"
3/10/2023 3:36,"100 (pg90, 26)","94.8 (pg71, 27)","69.5 (pg90, 8)","39.7 (pg41, 45)","45.6 (pg71, 37)","57.9 (pg41, 21)","100 (pg90, 9)"
3/10/2023 4:16,"100 (pg41, 39)","95.9 (pg71, 27)","69 (pg90, 8)","37.4 (pg41, 8)","45.1 (pg71, 37)","58.6 (pg41, 21)","100 (pg90, 9)"
3/10/2023 4:56,"100 (pg41, 36)","94.9 (pg71, 27)","68.5 (pg90, 8)","39.8 (pg41, 45)","45.3 (pg71, 37)","58.6 (pg41, 21)","100 (pg71, 33)"
3/10/2023 5:36,"100 (pg41, 36)","95.3 (pg71, 27)","68.7 (pg90, 8)","39.5 (pg41, 45)","45.3 (pg71, 37)","58.9 (pg41, 21)","100 (pg71, 16)"
3/10/2023 6:16,"100 (pg90, 26)","95.1 (pg71, 27)","68.8 (pg90, 8)","32.8 (pg71, 30)","45.1 (pg71, 37)","57 (pg71, 21)","100 (pg71, 10)"
3/10/2023 6:56,"100 (pg90, 26)","94.6 (pg71, 27)","68.6 (pg90, 8)","39.7 (pg41, 45)","45.3 (pg71, 37)","59.1 (pg41, 21)","100 (pg90, 9)"
3/10/2023 7:36,"100 (pg41, 40)","94.5 (pg71, 27)","68.8 (pg90, 8)","39.2 (pg41, 45)","45 (pg71, 37)","58.7 (pg41, 21)","100 (pg90, 9)"
3/10/2023 8:16,"100 (pg41, 39)","95.6 (pg71, 27)","68.6 (pg90, 8)","40 (pg41, 45)","45.1 (pg71, 37)","58.2 (pg41, 21)","100 (pg90, 9)"
3/10/2023 8:56,"100 (pg41, 36)","95.5 (pg71, 27)","69.3 (pg90, 8)","40 (pg41, 45)","45 (pg71, 37)","58.4 (pg41, 21)","100 (pg90, 9)"
3/10/2023 9:36,"100 (pg90, 26)","95.2 (pg71, 27)","69.9 (pg90, 8)","32.8 (pg71, 30)","45.1 (pg71, 37)","56.3 (pg71, 21)","100 (pg31, 7)"
3/10/2023 10:16,"100 (pg41, 36)","95.5 (pg71, 27)","68.7 (pg90, 8)","39.2 (pg41, 45)","45.2 (pg71, 37)","57.6 (pg41, 21)","100 (pg71, 10)"
3/10/2023 10:56,"100 (pg90, 26)","95.4 (pg71, 27)","69 (pg90, 8)","32.7 (pg71, 30)","45.2 (pg71, 37)","58.2 (pg71, 21)","100 (pg71, 10)"
3/10/2023 11:37,"100 (pg41, 36)","94.6 (pg71, 27)","69.2 (pg90, 8)","40.3 (pg41, 45)","45.2 (pg71, 37)","58.7 (pg41, 21)","100 (pg90, 9)"
3/10/2023 12:16,"100 (pg41, 36)","95.4 (pg71, 27)","68.7 (pg90, 8)","40.3 (pg41, 45)","45.2 (pg71, 37)","57.6 (pg41, 21)","100 (pg90, 9)"
3/10/2023 12:56,"100 (pg41, 36)","96.2 (pg71, 27)","69.6 (pg90, 8)","40.2 (pg41, 45)","45.5 (pg71, 37)","58.4 (pg41, 21)","100 (pg71, 10)"
3/10/2023 13:36,"100 (pg41, 36)","96.4 (pg71, 27)","69.3 (pg90, 8)","39.6 (pg41, 45)","44.9 (pg71, 37)","58.6 (pg41, 21)","100 (pg31, 7)"
3/10/2023 14:16,"100 (pg41, 36)","96.3 (pg71, 27)","69.7 (pg90, 8)","39.8 (pg41, 45)","45.3 (pg71, 37)","58 (pg41, 21)","100 (pg71, 33)"
3/10/2023 14:56,"100 (pg41, 40)","96.1 (pg71, 27)","68.9 (pg90, 8)","40.4 (pg41, 45)","45.4 (pg71, 37)","57.9 (pg41, 21)","100 (pg71, 10)"
3/10/2023 15:37,"100 (pg90, 26)","96.6 (pg71, 27)","69.4 (pg90, 8)","33.2 (pg71, 30)","44.9 (pg71, 37)","57.2 (pg71, 21)","100 (pg71, 10)"
